index,accident_id,STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,TRLR1VIN,TRLR2VIN,TRLR3VIN,DEATHS,DR_DRINK,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,Year
286,2016040204,4,40204,2,2,1,14,3,5,21,12,2,1,0,4,1,72,706,72706,80,2015,1HD1FCM18FB6,1,H,D,1,F,C,M,1,8,F,B,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,4,85326,6,1,0,0,3,3,73,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,99,9,1,51,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
287,2016040205,4,40205,1,1,1,15,3,16,30,15,0,1,0,4,1,2,404,2404,14,2007,1J8HR58247C5,1,J,8,H,R,5,8,2,4,7,C,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,15,0,0,0,1,4,85306,6,1,0,0,3,3,75,280,0,2,0,1,0,12,2011,8,2015,0,38,0,0,0,1,6,40,1,1,8,1,3,3,1,83,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
288,2016040207,4,40207,1,3,1,25,3,20,14,1,0,1,0,4,1,35,50,35050,4,2008,3N1BC11EX8L3,3,N,1,B,C,1,1,E,X,8,L,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,12,6,2,12,0,0,0,1,4,85042,6,1,0,0,3,3,69,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,1,1,2,1,20,3,11,15,1,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
289,2016040207,4,40207,2,3,1,25,3,20,14,1,0,1,0,4,2,73,706,73706,80,2002,JKAZX4J122A0,J,K,A,Z,X,4,J,1,2,2,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,67,0,0,0,0,6,2,12,35,0,0,1,4,85224,6,1,0,0,2,0,72,185,0,0,0,2,0,8,2011,6,2012,4,23,24,0,0,5,5,45,1,1,2,1,0,0,1,67,16,2,2,98,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
290,2016040207,4,40207,3,3,1,25,3,20,14,1,0,1,0,4,2,12,481,12481,31,2001,1FTNW20F31EB,1,F,T,N,W,2,0,F,3,1,E,B,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,22,70535,6,1,0,0,3,3,68,158,0,0,0,1,0,9,2015,9,2015,0,0,0,0,0,1,5,45,1,1,2,1,0,0,1,62,99,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
291,2016040208,4,40208,1,2,1,28,3,6,58,12,6,1,0,4,2,22,19,22019,2,2007,1G2AL15F1772,1,G,2,A,L,1,5,F,1,7,7,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,12,6,2,12,0,0,0,1,4,85032,0,0,0,0,0,0,64,145,0,2,0,0,1,6,2013,6,2013,0,39,0,0,0,1,2,25,1,1,2,1,20,3,1,17,99,9,1,88,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
292,2016040208,4,40208,2,2,1,28,3,6,58,12,6,1,0,4,3,98,809,98809,66,2006,2FWJA3CV86AU,2,F,W,J,A,3,C,V,8,6,A,U,1,1,57,01435950,5701435950,3,6,2,1,0,0,0,0,0,0,0,998,0,0,0,63,6,2,12,0,0,0,1,4,85301,6,1,6,0,3,0,71,169,0,2,0,0,0,4,2013,5,2013,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,66,16,2,1,89,10BAB6246XM0,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
293,2016040209,4,40209,1,1,1,28,3,11,27,9,0,1,0,4,1,76,998,76998,95,2011,JW8011002,J,W,8,0,1,1,0,0,2,,,,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,12,4,3,9,0,0,0,1,4,85351,6,1,0,0,3,0,67,165,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,2,25,1,1,2,1,20,3,11,83,99,9,3,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
294,2016040210,4,40210,1,2,1,31,3,7,27,12,6,1,0,4,1,59,35,59035,4,2010,JTHBE5C23A20,J,T,H,B,E,5,C,2,3,A,2,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,81,6,2,12,0,0,0,1,4,85345,6,1,0,0,3,0,61,110,0,0,0,1,0,8,2015,8,2015,0,38,0,0,0,2,4,45,1,1,2,1,3,3,11,15,99,1,1,68,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
295,2016040210,4,40210,2,2,1,31,3,7,27,12,6,1,0,4,2,37,31,37031,3,1990,2HGED7366LH5,2,H,G,E,D,7,3,6,6,L,H,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85607,6,1,0,0,3,0,65,250,0,1,0,2,2,4,2011,4,2014,0,0,0,0,0,2,5,45,1,1,2,1,3,3,1,62,16,2,1,69,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
296,2016040211,4,40211,1,1,1,9,4,22,38,33,0,1,0,4,2,37,706,37706,80,2001,JH2SC44091M1,J,H,2,S,C,4,4,0,9,1,M,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,82,6,2,31,0,0,0,1,4,85037,6,1,0,0,2,0,66,140,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,40,1,1,2,1,0,0,1,9,99,9,4,2,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
297,2016040212,4,40212,1,2,1,26,4,8,10,1,0,1,0,4,2,76,705,76705,80,2008,JYARJ16E68A0,J,Y,A,R,J,1,6,E,6,8,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,0,6,2,12,0,0,0,1,4,85706,1,1,0,0,2,0,66,215,0,5,0,1,2,1,2015,11,2015,9,99,99,99,99,2,4,40,1,1,2,1,0,0,1,17,99,9,3,98,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
298,2016040212,4,40212,2,2,1,26,4,8,10,1,0,1,0,4,3,87,884,87884,63,2002,1NPZL00X92D7,1,N,P,Z,L,0,0,X,9,2,D,7,0,0,57,1817724,571817724,3,2,7,1,0,0,0,0,0,0,0,5,0,0,0,63,0,5,12,0,0,0,1,4,85710,6,1,6,0,3,0,71,245,0,4,0,0,0,5,2011,2,2016,0,99,99,99,99,0,0,0,0,0,0,0,0,0,11,15,99,9,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
299,2016040213,4,40213,1,2,1,30,4,12,40,12,2,1,0,4,2,76,705,76705,80,2008,JYARJ16E48A0,J,Y,A,R,J,1,6,E,4,8,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85027,6,1,0,0,3,0,71,175,0,0,0,1,2,11,2011,8,2014,4,28,0,0,0,1,2,35,2,6,2,1,40,3,14,10,99,1,2,50,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
300,2016040213,4,40213,2,2,1,30,4,12,40,12,2,1,0,4,1,49,403,49403,14,2009,JTEES41A5921,J,T,E,E,S,4,1,A,5,9,2,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,32,0,0,1,4,85901,6,1,0,0,3,3,63,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3,5,2,1,40,3,14,62,99,1,1,51,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
301,2016040214,4,40214,1,1,1,17,3,20,48,41,0,1,0,99,9,99,739,99739,90,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,8,8,43,0,0,0,1,4,85901,6,1,0,0,3,0,69,172,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,2,98,3,8,8,99,0,0,14,13,99,9,9,5,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
302,2016040215,4,40215,1,3,1,5,3,16,32,12,2,1,0,4,2,35,43,35043,4,2006,3N1CB51D66L5,3,N,1,C,B,5,1,D,6,6,L,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85501,6,1,0,0,3,0,75,240,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,2,6,2,1,0,0,14,10,99,1,2,50,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
303,2016040215,4,40215,2,3,2,5,3,16,32,12,2,1,0,4,1,72,706,72706,80,1989,1HD1BKL39KY0,1,H,D,1,B,K,L,3,9,K,Y,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85120,6,1,0,0,2,0,76,185,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,55,3,5,2,1,0,0,14,62,99,1,1,51,No Trailing Units,No Trailing Units,No Trailing Units,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
304,2016040215,4,40215,3,3,2,5,3,16,32,12,2,1,0,4,1,72,706,72706,80,2003,1HD1BXB113Y0,1,H,D,1,B,X,B,1,1,3,Y,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,10,6,2,12,0,0,0,1,4,85119,6,1,6,0,3,3,72,200,0,2,0,0,0,6,2013,6,2013,0,0,0,0,0,1,2,55,3,5,2,1,0,0,14,62,99,1,3,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
305,2016040216,4,40216,1,1,1,10,3,0,38,8,0,1,1,4,1,12,16,12016,4,2001,2FAFP71W11X1,2,F,A,F,P,7,1,W,1,1,X,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,98,2,5,8,0,0,0,1,4,85120,6,1,0,0,3,0,67,145,0,0,0,1,3,6,2012,2,2015,0,99,99,99,99,2,2,45,1,1,2,1,0,0,1,80,99,9,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
306,2016040217,4,40217,1,3,1,10,3,18,6,12,1,1,0,4,1,49,402,49402,14,1999,JT3HP10V6X71,J,T,3,H,P,1,0,V,6,X,7,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85118,6,1,0,0,3,0,62,141,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,65,1,1,2,1,0,0,1,50,99,9,1,20,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
307,2016040217,4,40217,2,3,1,10,3,18,6,12,1,1,0,4,1,35,47,35047,2,2013,1N4AL2EP1DC1,1,N,4,A,L,2,E,P,1,D,C,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,4,85143,6,1,0,0,3,3,69,145,1,0,0,1,0,5,2014,5,2014,0,0,0,0,0,3,4,65,1,1,2,1,0,0,5,53,1,1,1,21,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
308,2016040217,4,40217,3,3,1,10,3,18,6,12,1,1,0,4,1,49,40,49040,4,2014,4T1BF1FK1EU3,4,T,1,B,F,1,F,K,1,E,U,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,1,4,85143,6,1,6,0,3,0,72,240,0,2,0,0,0,7,2013,7,2013,0,0,0,0,0,3,4,65,1,1,2,1,0,0,5,50,1,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
309,2016040218,4,40218,1,2,1,11,3,2,3,12,99,1,0,4,1,72,706,72706,80,2009,1HD1GM4169K3,1,H,D,1,G,M,4,1,6,9,K,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,98,6,2,12,0,0,0,1,4,85345,6,1,0,0,3,0,68,215,0,0,0,1,0,12,2015,12,2015,4,26,0,0,0,5,6,40,1,1,2,1,0,0,1,16,99,9,3,71,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
310,2016040218,4,40218,2,2,1,11,3,2,3,12,99,1,0,4,2,72,706,72706,80,2003,1HD1GDV173K3,1,H,D,1,G,D,V,1,7,3,K,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,98,6,2,2,0,0,1,1,4,85302,6,1,0,0,3,0,66,160,1,1,0,4,2,7,2011,12,2013,0,48,0,0,0,5,6,40,1,1,2,1,0,0,10,60,99,9,3,70,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
311,2016040219,4,40219,1,1,1,11,3,23,46,8,0,1,0,4,2,55,37,55037,2,2004,KMHHN65FX4U1,K,M,H,H,N,6,5,F,X,4,U,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,98,2,5,8,0,0,0,1,4,85306,6,1,0,0,3,0,71,170,0,0,0,0,0,0,0,0,0,0,86,0,0,0,2,4,45,1,1,2,1,0,0,1,80,1,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
312,2016040220,4,40220,1,2,1,12,3,2,30,12,1,1,0,95,3,82,881,82881,66,2016,3AKJGLD53GSG,3,A,K,J,G,L,D,5,3,G,S,G,1,1,57,0227705,570227705,3,6,98,1,0,0,0,0,0,0,0,60,0,0,0,12,4,3,12,0,0,1,1,95,0,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,4,0,0,0,0,3,5,65,1,1,2,1,0,0,1,50,1,1,1,20,Unknown,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
313,2016040220,4,40220,2,2,1,12,3,2,30,12,1,1,0,4,1,2,403,2403,14,2005,1J4FA49S55P3,1,J,4,F,A,4,9,S,5,5,P,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,1,1,4,85225,6,1,0,0,3,3,72,190,0,0,0,0,0,0,0,0,0,0,99,99,99,99,3,5,65,1,1,2,1,0,0,5,53,1,1,1,21,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
314,2016040221,4,40221,1,1,2,13,3,22,50,8,0,1,0,99,9,7,20,7020,4,2005,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,9,9,8,0,0,0,1,4,85042,6,1,0,0,3,3,69,295,0,0,0,0,0,0,0,0,0,9,99,99,99,99,9,9,99,1,9,9,99,0,0,1,80,99,9,9,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
315,2016040222,4,40222,1,1,2,14,3,20,35,8,0,1,0,99,9,53,404,53404,14,2003,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,9,9,8,0,0,0,1,4,85027,0,0,0,0,0,0,73,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,99,1,9,9,99,3,3,1,80,16,2,3,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
316,2016040223,4,40223,1,2,1,17,3,19,20,8,0,1,0,4,2,37,32,37032,4,2002,JHMCG56712C0,J,H,M,C,G,5,6,7,1,2,C,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,12,4,5,8,0,0,0,1,4,85339,6,1,0,0,3,3,65,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,40,1,1,8,1,0,0,1,80,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
317,2016040223,4,40223,2,2,1,17,3,19,20,8,0,1,0,4,2,6,51,6051,4,2010,2C3CA4CD1AH1,2,C,3,C,A,4,C,D,1,A,H,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,12,4,5,8,0,0,0,1,4,85037,1,1,0,0,2,0,68,160,0,3,0,0,2,6,2011,12,2011,0,0,0,0,0,9,6,40,1,1,8,1,0,0,1,80,1,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
318,2016040224,4,40224,1,2,1,25,3,11,48,12,6,1,0,4,1,20,473,20473,30,2004,1GCCS1981481,1,G,C,C,S,1,9,8,1,4,8,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,14,0,1,1,61,6,2,1,0,0,0,1,4,85042,6,1,0,0,3,3,72,220,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,25,1,1,2,1,20,3,1,17,99,9,3,89,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
319,2016040224,4,40224,2,2,1,25,3,11,48,12,6,1,0,4,2,12,481,12481,31,2005,1FTRF02215KE,1,F,T,R,F,0,2,2,1,5,K,E,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,12,6,2,12,0,0,0,1,4,85041,6,1,0,0,3,0,71,200,1,0,0,2,0,10,2014,12,2014,0,0,0,0,0,5,5,40,1,1,2,1,0,0,1,66,1,1,3,88,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
320,2016040225,4,40225,1,1,99,25,3,20,37,8,0,1,1,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,98,9,5,8,0,0,0,1,99,99999,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,5,6,40,1,1,8,1,0,0,1,80,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
321,2016040226,4,40226,1,1,1,27,3,20,39,8,0,1,0,99,9,58,32,58032,4,2002,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,9,9,8,0,0,0,1,4,85029,6,1,0,0,3,3,72,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,99,1,9,2,99,0,0,1,80,99,9,9,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
322,2016040227,4,40227,1,1,3,28,3,21,0,8,0,1,0,99,9,20,24,20024,6,2012,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,98,9,9,8,0,0,0,1,4,86504,6,1,0,0,3,3,63,194,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,99,1,9,9,99,0,0,99,80,99,9,9,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
323,2016040228,4,40228,1,1,1,29,3,0,28,8,0,1,0,99,9,12,471,12471,30,1997,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,98,9,9,8,0,0,0,1,4,85042,6,1,0,0,3,0,64,140,1,0,0,1,0,9,2015,10,2015,0,0,0,0,0,9,9,99,1,9,9,99,0,0,1,80,99,9,9,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
324,2016040229,4,40229,1,1,1,29,3,23,18,8,0,1,0,4,1,63,38,63038,5,2015,KNAFK4A61F53,K,N,A,F,K,4,A,6,1,F,5,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,12,6,2,8,0,0,0,1,4,85255,6,1,0,0,3,0,67,130,0,2,1,1,0,10,2012,7,2013,0,0,0,0,0,5,6,45,1,1,2,1,0,0,1,80,1,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
325,2016040230,4,40230,1,3,1,9,4,1,39,12,1,1,0,4,1,19,18,19018,4,2014,1G6AP5SX8E01,1,G,6,A,P,5,S,X,8,E,0,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,12,6,2,12,0,0,0,1,36,10128,6,1,0,0,3,0,68,180,0,0,0,0,0,0,0,0,0,3,89,0,0,0,3,7,65,1,1,2,1,0,0,1,51,99,9,1,24,No Trailing Units,No Trailing Units,No Trailing Units,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
326,2016040230,4,40230,2,3,2,9,4,1,39,12,1,1,0,4,2,55,36,55036,4,2005,KMHCG45C35U6,K,M,H,C,G,4,5,C,3,5,U,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,63,0,0,0,6,6,2,12,0,0,0,1,4,85286,6,1,0,0,3,0,62,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,65,1,1,2,1,0,0,1,53,99,1,1,25,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
327,2016040230,4,40230,3,3,2,9,4,1,39,12,1,1,0,4,1,12,471,12471,30,1995,1FTCR10A8SUA,1,F,T,C,R,1,0,A,8,S,U,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,12,6,2,12,0,0,0,1,4,86004,6,1,0,0,3,3,68,145,0,0,0,0,1,6,2015,6,2015,0,84,0,0,0,3,7,65,1,1,2,1,0,0,1,50,16,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
328,2016040231,4,40231,1,1,1,21,4,12,2,1,0,1,0,4,1,20,444,20444,20,2005,1GNDV23L05D3,1,G,N,D,V,2,3,L,0,5,D,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,4,85128,6,1,0,0,3,0,62,143,0,0,0,0,0,0,0,0,0,4,82,0,0,0,1,2,98,1,1,5,1,0,0,1,6,99,9,4,7,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
329,2016040232,4,40232,1,1,1,23,4,3,29,33,0,1,0,4,2,12,471,12471,30,1999,1FTYR14V2XPA,1,F,T,Y,R,1,4,V,2,X,P,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,60,0,1,3,98,6,2,1,0,0,0,1,4,85747,6,1,0,0,3,0,71,108,0,0,0,0,0,0,0,0,0,9,99,99,99,99,2,3,40,1,1,2,1,0,0,99,12,99,9,4,10,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
330,2016040234,4,40234,1,1,1,27,4,8,13,33,0,1,0,4,1,49,403,49403,14,2003,JTEHF21A4301,J,T,E,H,F,2,1,A,4,3,0,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,12,6,2,8,0,0,0,1,4,85755,6,1,0,0,3,0,71,175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,45,1,1,8,1,0,0,1,9,99,9,4,7,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
